num_processes,avg_arrival_gap,avg_burst,burst_variance,min_burst,max_burst,avg_priority,priority_variance,avg_memory,cpu_load_estimate,regime,fcfs_avg_waiting,fcfs_avg_turnaround,sjf_avg_waiting,sjf_avg_turnaround,srtf_avg_waiting,srtf_avg_turnaround,rr_avg_waiting,rr_avg_turnaround,priority_avg_waiting,priority_avg_turnaround,best_algorithm_by_waiting,best_algorithm_by_turnaround,best_algorithm
31,1,21.548,132.183,2,40,3.613,2.495,625.032,5.0,priority_correlated,289.839,311.387,209.129,230.677,208.935,230.484,412.935,434.484,212.419,233.968,SJF,SJF,SJF
13,0.667,11.308,284.982,1,54,2.462,2.095,512.538,2.371,interactive_short,108.231,119.538,39.615,50.923,17.231,28.538,36.769,48.077,60.462,71.769,RR,RR,RR
43,1.952,5.419,8.011,1,10,3.047,1.951,518.86,2.533,uniform_light,70.163,75.581,47.814,53.233,47.674,53.093,88.395,93.814,73.116,78.535,SJF,SJF,SJF
28,4.074,16.964,82.106,1,30,2.393,1.739,654.143,3.393,high_arrival_spread,175.857,192.821,115.714,132.679,114.214,131.179,242.821,259.786,163.75,180.714,SJF,SJF,SJF
47,1.022,22.383,134.789,1,39,3.277,2.328,498.638,5.0,priority_anticorrelated,492.298,514.681,338.085,360.468,337.915,360.298,674.021,696.404,631.745,654.128,SJF,SJF,SJF
7,0.333,12.571,0.816,11,14,2.714,2.204,661.857,5.0,near_simultaneous_uniform,35.429,48.0,35.429,48.0,35.286,47.857,64.0,76.571,36.143,48.714,FCFS,FCFS,FCFS
26,2.04,4.5,6.019,1,9,2.962,1.729,540.154,1.95,uniform_light,29.115,33.615,19.231,23.731,19.038,23.538,34.0,38.5,35.923,40.423,SJF,SJF,SJF
8,0.286,9.375,2.734,7,11,3.5,1.75,462.75,5.0,near_simultaneous_uniform,30.625,40.0,28.25,37.625,28.25,37.625,50.5,59.875,32.375,41.75,SJF,SJF,SJF
21,0.4,7.762,203.324,1,48,2.19,0.916,619.667,2.911,interactive_short,127.333,135.095,56.048,63.81,19.143,26.905,40.524,48.286,72.286,80.048,RR,RR,RR
49,0.167,5.429,145.061,1,55,2.163,1.198,603.102,4.222,interactive_short,191.571,197.0,88.0,93.429,42.327,47.755,70.449,75.878,101.816,107.245,RR,RR,RR
30,1,22.2,171.96,1,40,3.733,3.129,458.8,5.0,priority_correlated,298.433,320.633,205.6,227.8,198.933,221.133,398.633,420.833,206.667,228.867,SJF,SJF,Priority
42,0.171,5.476,118.154,1,57,2.048,0.855,505.667,3.594,interactive_short,161.571,167.048,40.524,46.0,40.524,46.0,66.405,71.881,62.952,68.429,SJF,SJF,SJF
25,0.917,24.92,63.194,12,38,3.04,1.798,457.96,5.0,uniform_heavy,277.8,302.72,231.88,256.8,231.8,256.72,455.68,480.6,277.56,302.48,SJF,SJF,FCFS
44,0.907,23.409,65.742,10,39,3.159,2.088,563.091,5.0,uniform_heavy,507.705,531.114,388.545,411.955,386.818,410.227,782.386,805.795,475.818,499.227,SJF,SJF,SJF
23,1.909,5.783,8.953,1,10,2.957,2.476,510.13,2.558,uniform_light,47.391,53.174,29.609,35.391,29.348,35.13,63.565,69.348,35.739,41.522,SJF,SJF,SJF
40,0.205,5.9,142.39,1,59,2.025,1.074,478.2,3.522,interactive_short,168.15,174.05,79.525,85.425,39.325,45.225,62.375,68.275,90.3,96.2,RR,RR,RR
29,4.036,15.172,92.005,1,30,2.828,2.143,611.897,3.077,high_arrival_spread,172.621,187.793,95.069,110.241,94.172,109.345,213.241,228.414,154.241,169.414,SJF,SJF,SJF
6,2.4,25,149.333,6,39,4.833,8.139,338.167,2.941,bursty_mixed,65.667,90.667,51.333,76.333,40.333,65.333,81.0,106.0,70.5,95.5,SJF,SJF,SJF
13,0.167,4.385,1.16,3,6,2.615,1.467,583.923,5.0,near_simultaneous_uniform,26.077,30.462,21.538,25.923,21.538,25.923,32.923,37.308,26.615,31.0,SJF,SJF,SJF
36,0.229,6.028,153.638,1,58,2.083,0.799,531.833,3.288,interactive_short,160.417,166.444,58.0,64.028,31.806,37.833,56.861,62.889,78.306,84.333,RR,RR,RR
20,0.105,13.3,1.61,11,15,2.85,1.728,486.3,5.0,near_simultaneous_uniform,123.95,137.25,118.2,131.5,118.2,131.5,219.2,232.5,122.55,135.85,SJF,SJF,SJF
7,1.167,19.571,448.531,2,51,2.857,2.122,481,2.362,interactive_short,88.143,107.714,33.429,53.0,19.0,38.571,40.857,60.429,33.857,53.429,SJF,SJF,RR
11,0.2,13.909,1.719,12,16,2.909,0.81,248,5.0,near_simultaneous_uniform,69.091,83.0,64.727,78.636,64.727,78.636,124.818,138.727,66.727,80.636,SJF,SJF,SJF
19,0.444,9.368,281.18,1,60,2.211,1.219,472.737,2.618,interactive_short,139.105,148.474,47.579,56.947,20.105,29.474,42.684,52.053,72.263,81.632,RR,RR,RR
15,1.071,21.867,166.782,1,40,3.4,3.04,680.533,5.0,priority_anticorrelated,137.4,159.267,93.333,115.2,92.933,114.8,180.867,202.733,200.667,222.533,SJF,SJF,SJF
6,1,32.5,90.25,21,45,3.333,2.222,480.667,3.9,batch_long,73.0,105.5,62.0,94.5,62.0,94.5,124.0,156.5,64.333,96.833,SJF,SJF,SJF
11,0.2,6.091,2.446,4,8,3.273,1.653,483.091,5.0,near_simultaneous_uniform,28.091,34.182,24.636,30.727,24.636,30.727,42.818,48.909,28.182,34.273,SJF,SJF,SJF
40,1,19.075,135.719,1,40,3.275,2.049,543.3,5.0,priority_correlated,353.675,372.75,224.425,243.5,224.175,243.25,442.85,461.925,229.025,248.1,SJF,SJF,SJF
20,1.842,25.55,233.548,1,45,4.25,4.388,641.85,5.0,bursty_mixed,235.7,261.25,145.55,171.1,143.65,169.2,293.5,319.05,221.15,246.7,SJF,SJF,SJF
34,3.879,15.912,77.198,2,29,2.706,1.325,556.206,3.446,high_arrival_spread,197.412,213.324,132.0,147.912,129.294,145.206,270.735,286.647,191.029,206.941,SJF,SJF,SJF
9,1,16.111,412.988,1,56,3.111,0.988,510.889,2.266,interactive_short,99.111,115.222,35.333,51.444,17.778,33.889,36.889,53.0,37.222,53.333,SJF,SJF,RR
32,0.258,6.469,133.687,1,51,2.094,0.96,515.219,3.508,interactive_short,152.281,158.75,61.0,67.469,37.5,43.969,62.406,68.875,88.531,95.0,SJF,SJF,RR
12,3.818,16.5,61.75,6,28,2.75,1.688,683.833,2.829,high_arrival_spread,65.833,82.333,45.917,62.417,45.167,61.667,90.167,106.667,65.833,82.333,SJF,SJF,SJF
9,0.625,39.889,53.432,24,49,3.556,2.247,557.333,5.0,batch_long,156.667,196.556,142.556,182.444,140.0,179.889,276.111,316.0,153.667,193.556,SJF,SJF,SJF
12,0.182,18.167,1.639,16,20,3.667,1.889,538,5.0,near_simultaneous_uniform,100.833,119.0,94.833,113.0,94.833,113.0,185.583,203.75,98.5,116.667,SJF,SJF,SJF
26,0.32,5.692,131.059,1,54,2.269,1.043,504.923,2.387,interactive_short,103.231,108.923,50.269,55.962,22.462,28.154,37.538,43.231,56.192,61.885,RR,RR,RR
45,1,24.622,67.391,10,39,3.111,1.565,602,5.0,uniform_heavy,535.844,560.467,419.667,444.289,415.689,440.311,845.0,869.622,496.778,521.4,SJF,SJF,SJF
44,4.07,14.25,58.96,2,29,3.091,2.037,568.659,3.074,high_arrival_spread,210.136,224.386,140.614,154.864,140.045,154.295,291.5,305.75,223.25,237.5,SJF,SJF,SJF
43,1.024,19.721,106.992,2,39,3.698,1.792,507.256,5.0,priority_anticorrelated,355.395,375.116,267.14,286.86,267.047,286.767,522.256,541.977,493.86,513.581,SJF,SJF,SJF
13,4.333,15.923,72.686,2,30,2.308,1.905,477.769,2.524,high_arrival_spread,61.077,77.0,47.615,63.538,43.846,59.769,91.308,107.231,73.385,89.308,SJF,SJF,SJF
9,1,24.222,95.284,11,38,3.333,1.778,596.111,4.739,uniform_heavy,74.333,98.556,68.222,92.444,67.556,91.778,128.889,153.111,76.556,100.778,SJF,SJF,SJF
25,3.875,14.56,73.766,2,28,3.08,2.394,567.2,3.008,high_arrival_spread,130.44,145.0,75.28,89.84,74.84,89.4,164.56,179.12,120.48,135.04,SJF,SJF,SJF
16,1,21.75,91.562,10,40,3.375,1.734,536.062,5.0,uniform_heavy,155.688,177.438,114.688,136.438,114.688,136.438,225.938,247.688,151.312,173.062,SJF,SJF,SJF
49,3.979,14.408,79.058,2,29,2.755,2.511,566.102,3.209,high_arrival_spread,259.224,273.633,149.245,163.653,148.204,162.612,327.02,341.429,249.367,263.776,SJF,SJF,SJF
13,1.5,25.615,256.083,3,48,4.231,8.178,415.154,5.0,bursty_mixed,135.0,160.615,89.231,114.846,87.231,112.846,173.846,199.462,138.154,163.769,SJF,SJF,SJF
18,0.118,7.889,1.877,6,10,3.222,1.728,571.111,5.0,near_simultaneous_uniform,66.111,74.0,59.556,67.444,59.556,67.444,109.278,117.167,65.889,73.778,SJF,SJF,SJF
11,2,4.273,11.835,1,10,3.091,1.537,429.182,1.567,uniform_light,8.0,12.273,5.727,10.0,4.455,8.727,7.909,12.182,7.545,11.818,SJF,SJF,SJF
11,0.5,36.636,46.231,23,49,3.182,2.149,673,5.0,batch_long,180.455,217.091,162.0,198.636,161.182,197.818,321.273,357.909,180.636,217.273,SJF,SJF,SJF
34,0.97,26.735,46.842,10,39,3.147,1.89,429.118,5.0,uniform_heavy,433.0,459.735,363.059,389.794,362.5,389.235,721.382,748.118,430.941,457.676,SJF,SJF,SJF
28,1,19.643,137.372,1,40,3.321,2.647,541.75,5.0,priority_correlated,273.929,293.571,160.643,180.286,159.071,178.714,314.714,334.357,162.679,182.321,SJF,SJF,Priority
12,0.455,36.5,70.75,22,48,3.167,2.139,476.75,5.0,batch_long,192.25,228.75,170.667,207.167,170.667,207.167,334.667,371.167,203.833,240.333,SJF,SJF,SJF
15,1,24.8,119.493,5,37,3.933,1.929,471.8,5.0,priority_correlated,158.667,183.467,125.0,149.8,122.733,147.533,238.667,263.467,125.667,150.467,SJF,SJF,SJF
14,1,22.786,116.74,8,40,3.786,2.311,591.571,5.0,priority_correlated,144.214,167.0,100.571,123.357,99.643,122.429,198.286,221.071,102.0,124.786,SJF,SJF,SJF
15,0.143,14.533,1.849,12,16,3.533,2.516,525.133,5.0,near_simultaneous_uniform,100.8,115.333,95.267,109.8,95.267,109.8,179.2,193.733,99.067,113.6,SJF,SJF,SJF
15,0.143,19.467,1.049,17,21,2.667,1.822,530.467,5.0,near_simultaneous_uniform,133.733,153.2,131.067,150.533,131.067,150.533,248.6,268.067,137.533,157.0,SJF,SJF,SJF
30,1.034,19.4,144.573,1,37,3.333,2.422,489.8,5.0,priority_correlated,231.233,250.633,165.233,184.633,165.167,184.567,324.767,344.167,168.033,187.433,SJF,SJF,SJF
6,1,21.667,77.556,14,39,2.167,1.139,574.833,2.955,uniform_heavy,57.667,79.333,55.667,77.333,40.333,62.0,78.333,100.0,61.333,83.0,SJF,SJF,SJF
29,0.25,5.517,97.56,1,44,2.034,0.723,566.931,3.137,interactive_short,110.345,115.862,30.586,36.103,30.586,36.103,49.517,55.034,48.379,53.897,SJF,SJF,SJF
9,0.25,11.333,1.556,10,13,2.222,1.506,581.111,5.0,near_simultaneous_uniform,44.111,55.444,41.222,52.556,41.222,52.556,79.0,90.333,45.556,56.889,SJF,SJF,SJF
6,0.2,14.5,1.25,13,16,3.333,1.222,643,5.0,near_simultaneous_uniform,36.833,51.333,34.167,48.667,34.167,48.667,66.833,81.333,35.5,50.0,SJF,SJF,SJF
47,2.022,4.851,8.85,1,10,3.149,1.871,575.447,2.214,uniform_light,56.191,61.043,36.426,41.277,36.277,41.128,70.745,75.596,68.149,73.0,SJF,SJF,SJF
33,1,25.606,72.36,10,40,2.758,1.82,477.485,5.0,uniform_heavy,393.788,419.394,319.061,344.667,314.394,340.0,632.091,657.697,406.152,431.758,SJF,SJF,SJF
5,1.25,37.8,88.56,20,48,1.6,0.24,511.6,3.566,batch_long,67.8,105.6,65.6,103.4,61.8,99.6,122.2,160.0,67.8,105.6,SJF,SJF,SJF
5,0.25,15,1.2,14,17,3.2,1.36,508.8,4.167,near_simultaneous_uniform,30.0,45.0,29.8,44.8,28.6,43.6,55.2,70.2,30.0,45.0,SJF,SJF,FCFS
24,0.348,7.75,210.104,1,53,2.292,1.123,635.958,3.049,interactive_short,140.958,148.708,66.958,74.708,22.875,30.625,45.583,53.333,84.292,92.042,RR,RR,RR
10,1.111,19.3,113.61,1,36,3.7,1.61,611.3,4.196,priority_anticorrelated,68.9,88.2,55.2,74.5,52.8,72.1,102.6,121.9,105.1,124.4,SJF,SJF,SJF
29,1,25.207,91.061,10,40,3.345,1.329,554.483,5.0,uniform_heavy,350.31,375.517,261.103,286.31,261.103,286.31,523.414,548.621,337.931,363.138,SJF,SJF,SJF
5,0.5,13,2,11,15,1.8,0.96,490,3.824,near_simultaneous_uniform,26.8,39.8,24.2,37.2,24.0,37.0,47.0,60.0,26.0,39.0,SJF,SJF,SJF
33,1,24.424,91.032,10,40,3.03,2.393,566.636,5.0,uniform_heavy,394.242,418.667,285.364,309.788,285.364,309.788,578.788,603.212,375.03,399.455,SJF,SJF,SJF
39,0.211,5.795,171.137,1,56,2.179,0.711,574.769,3.531,interactive_short,170.179,175.974,78.923,84.718,29.692,35.487,53.179,58.974,98.744,104.538,RR,RR,RR
5,1,25,96.4,13,37,3.8,1.36,376.4,3.049,uniform_heavy,46.8,71.8,34.6,59.6,34.6,59.6,70.6,95.6,39.4,64.4,SJF,SJF,SJF
9,0.25,12.889,1.877,11,15,3.444,1.358,491.667,5.0,near_simultaneous_uniform,51.556,64.444,47.556,60.444,47.556,60.444,93.556,106.444,51.222,64.111,SJF,SJF,SJF
23,1,17.304,94.038,5,37,3.87,1.505,474.696,5.0,priority_anticorrelated,195.174,212.478,116.609,133.913,116.565,133.87,237.696,255.0,225.522,242.826,SJF,SJF,SJF
10,0.556,34.1,61.09,22,42,3.3,1.01,485.6,5.0,batch_long,150.6,184.7,135.4,169.5,131.0,165.1,260.4,294.5,150.9,185.0,SJF,SJF,SJF
21,2.05,19.048,208.998,1,46,4.095,4.753,593.762,4.598,bursty_mixed,155.238,174.286,94.095,113.143,87.19,106.238,179.762,198.81,167.238,186.286,SJF,SJF,SJF
10,0.222,18.9,2.29,17,21,2.9,1.69,560.5,5.0,near_simultaneous_uniform,87.4,106.3,80.4,99.3,80.4,99.3,161.4,180.3,84.4,103.3,SJF,SJF,SJF
13,0.167,17.538,2.402,16,20,2.923,2.379,486.923,5.0,near_simultaneous_uniform,100.385,117.923,98.462,116.0,98.462,116.0,183.231,200.769,104.538,122.077,SJF,SJF,SJF
10,0.222,6.2,2.96,4,8,3.7,1.21,597.4,5.0,near_simultaneous_uniform,28.6,34.8,22.3,28.5,22.3,28.5,37.3,43.5,25.4,31.6,SJF,SJF,SJF
25,0.958,27.44,93.206,10,40,2.52,2.25,580.12,5.0,uniform_heavy,342.84,370.28,254.16,281.6,252.36,279.8,513.44,540.88,308.36,335.8,SJF,SJF,SJF
41,0.975,18.122,108.79,1,39,3.78,1.83,541.854,5.0,priority_anticorrelated,340.049,358.171,228.073,246.195,223.878,242.0,449.756,467.878,457.878,476.0,SJF,SJF,SJF
12,0.182,17.333,1.889,15,19,2.417,1.076,395.833,5.0,near_simultaneous_uniform,94.833,112.167,90.417,107.75,90.25,107.583,174.75,192.083,95.083,112.417,SJF,SJF,SJF
5,0.5,15.2,3.36,13,17,3.2,2.16,376.2,4.0,near_simultaneous_uniform,31.4,46.6,28.2,43.4,27.8,43.0,56.2,71.4,29.8,45.0,SJF,SJF,SJF
8,0.286,12.875,1.109,12,15,2.75,1.688,566.375,5.0,near_simultaneous_uniform,43.125,56.0,41.625,54.5,41.625,54.5,76.625,89.5,43.75,56.625,SJF,SJF,SJF
27,2.038,23.074,227.18,1,50,4.259,3.896,539.963,5.0,bursty_mixed,284.074,307.148,163.815,186.889,162.889,185.963,333.593,356.667,312.333,335.407,SJF,SJF,SJF
33,0.25,6.061,142.663,1,44,2.212,1.137,532.545,3.846,interactive_short,147.758,153.818,64.667,70.727,28.879,34.939,53.848,59.909,73.758,79.818,RR,RR,RR
35,2.029,5.829,10.942,1,10,2.857,1.951,592.686,2.582,uniform_light,80.857,86.686,46.971,52.8,46.286,52.114,104.886,110.714,74.143,79.971,SJF,SJF,SJF
27,0.269,8.074,235.846,1,56,2.259,1.155,601.296,3.46,interactive_short,155.296,163.37,31.259,39.333,31.259,39.333,51.111,59.185,37.556,45.63,SJF,SJF,SJF
10,0.222,7.2,1.76,5,9,3.5,1.05,459,5.0,near_simultaneous_uniform,31.8,39.0,28.2,35.4,28.2,35.4,52.4,59.6,28.9,36.1,SJF,SJF,SJF
38,0.189,5.105,117.936,1,57,2.211,0.85,513.526,3.031,interactive_short,133.737,138.842,34.789,39.895,34.789,39.895,52.737,57.842,43.316,48.421,SJF,SJF,SJF
36,1.029,21.056,119.219,1,40,3.528,2.138,535.139,5.0,priority_correlated,315.722,336.778,238.306,259.361,238.278,259.333,470.528,491.583,241.722,262.778,SJF,SJF,SJF
14,1.923,4.143,6.98,1,10,3.143,2.122,669.786,1.657,uniform_light,15.571,19.714,9.0,13.143,8.714,12.857,18.357,22.5,16.857,21.0,SJF,SJF,SJF
38,1.027,21.579,115.349,1,38,3.632,1.917,581.632,5.0,priority_correlated,382.158,403.737,270.421,292.0,265.579,287.158,543.263,564.842,274.816,296.395,SJF,SJF,SJF
8,1.143,27,80.25,10,38,4.375,1.234,529.125,4.696,priority_correlated,94.875,121.875,72.25,99.25,71.5,98.5,143.25,170.25,72.625,99.625,SJF,SJF,SJF
11,1,22,79.636,11,40,3.091,1.719,526.455,4.84,uniform_heavy,114.727,136.727,79.636,101.636,79.636,101.636,160.636,182.636,104.364,126.364,SJF,SJF,SJF
25,1,21,154.8,1,39,3.44,2.566,489.44,5.0,priority_anticorrelated,246.44,267.44,152.92,173.92,152.48,173.48,311.84,332.84,327.08,348.08,SJF,SJF,SJF
5,0.5,7.8,2.16,5,9,2.4,0.24,377.6,3.545,near_simultaneous_uniform,13.8,21.6,13.2,21.0,13.0,20.8,22.6,30.4,13.4,21.2,SJF,SJF,SJF
44,3.628,17.75,62.733,3,30,3.182,2.058,554.364,4.199,high_arrival_spread,294.455,312.205,213.636,231.386,210.705,228.455,434.455,452.205,283.75,301.5,SJF,SJF,SJF
34,1.03,23.794,147.046,1,40,3.147,2.596,585.059,5.0,priority_anticorrelated,409.529,433.324,272.147,295.941,264.588,288.382,538.794,562.588,492.0,515.794,SJF,SJF,SJF
36,0.229,6.667,188.167,1,59,2.111,0.932,581.806,3.582,interactive_short,179.583,186.25,70.0,76.667,36.639,43.306,61.583,68.25,80.889,87.556,RR,RR,RR
46,0.178,5.63,131.407,1,57,2.152,1.129,563.652,3.985,interactive_short,184.87,190.5,91.957,97.587,47.413,53.043,72.63,78.261,105.609,111.239,RR,RR,RR
19,2,4,5.368,1,9,2.263,1.562,499.211,1.689,uniform_light,15.632,19.632,9.263,13.263,9.105,13.105,16.263,20.263,17.263,21.263,SJF,SJF,SJF
27,0.923,18.889,97.951,3,35,3.778,1.728,470.963,5.0,priority_anticorrelated,212.667,231.556,158.333,177.222,157.778,176.667,306.481,325.37,298.852,317.741,SJF,SJF,SJF
8,0.286,10.375,0.984,9,12,2.875,2.359,489,5.0,near_simultaneous_uniform,34.25,44.625,32.75,43.125,32.75,43.125,62.25,72.625,34.5,44.875,SJF,SJF,SJF
8,2,6.5,10.25,1,10,3.125,0.859,683.875,2.167,uniform_light,20.25,26.75,14.5,21.0,13.125,19.625,28.375,34.875,21.375,27.875,SJF,SJF,SJF
44,0.186,5.318,130.581,1,57,2.205,0.799,447.318,3.6,interactive_short,166.909,172.227,64.705,70.023,36.114,41.432,63.25,68.568,95.727,101.045,RR,RR,RR
12,0.727,13.083,348.91,1,48,2.333,0.889,579,2.804,interactive_short,116.5,129.583,52.75,65.833,19.25,32.333,40.25,53.333,64.5,77.583,RR,RR,RR
23,1.045,22.478,135.119,1,39,3.174,2.578,533.826,5.0,priority_anticorrelated,224.739,247.217,161.565,184.043,160.609,183.087,316.087,338.565,303.217,325.696,SJF,SJF,SJF
9,0.25,34.889,48.543,24,47,3.222,2.84,331.778,5.0,batch_long,145.0,179.889,122.444,157.333,121.444,156.333,238.667,273.556,146.0,180.889,SJF,SJF,SJF
6,1,33.833,113.472,23,47,2.833,1.139,564,3.904,batch_long,93.333,127.167,77.167,111.0,66.833,100.667,131.833,165.667,85.0,118.833,SJF,SJF,SJF
17,0.75,16.412,120.125,1,39,3.118,2.339,643.118,5.0,priority_correlated,128.235,144.647,73.176,89.588,73.176,89.588,148.882,165.294,73.824,90.235,SJF,SJF,SJF
8,0.286,12.75,1.688,11,15,3.125,2.109,295.5,5.0,near_simultaneous_uniform,44.625,57.375,41.0,53.75,41.0,53.75,78.625,91.375,43.875,56.625,SJF,SJF,SJF
36,3.914,16.25,94.188,1,30,2.833,1.639,588.972,3.503,high_arrival_spread,207.361,223.611,135.167,151.417,130.25,146.5,279.583,295.833,200.806,217.056,SJF,SJF,SJF
8,2.143,23.375,248.984,8,49,5,6.5,708.5,2.922,bursty_mixed,89.5,112.875,46.25,69.625,43.875,67.25,87.25,110.625,69.125,92.5,SJF,SJF,SJF
5,0.5,15.8,1.36,14,17,3,1.6,678.8,4.158,near_simultaneous_uniform,30.4,46.2,29.2,45.0,29.2,45.0,55.8,71.6,30.0,45.8,SJF,SJF,SJF
45,2.045,5.378,8.768,1,10,2.867,2.16,553.422,2.42,uniform_light,75.556,80.933,49.533,54.911,49.156,54.533,95.244,100.622,78.644,84.022,SJF,SJF,SJF
44,1.953,5.091,8.764,1,10,3.136,1.572,526.364,2.383,uniform_light,62.818,67.909,39.545,44.636,38.364,43.455,76.159,81.25,66.795,71.886,SJF,SJF,SJF
22,3.857,16.545,100.612,3,30,3.182,2.24,467.182,3.279,high_arrival_spread,142.318,158.864,87.545,104.091,81.591,98.136,172.636,189.182,150.0,166.545,SJF,SJF,SJF
24,2,23.875,209.443,3,49,5.333,4.639,619.042,5.0,bursty_mixed,279.583,303.458,157.375,181.25,156.958,180.833,331.125,355.0,277.208,301.083,SJF,SJF,SJF
16,1.067,24.938,87.559,4,40,4,1.625,456.375,5.0,priority_correlated,181.5,206.438,141.875,166.812,139.438,164.375,273.0,297.938,144.75,169.688,SJF,SJF,SJF
33,1.031,22.394,136.663,3,40,3.273,2.38,580.97,5.0,priority_anticorrelated,351.121,373.515,233.818,256.212,233.303,255.697,468.515,490.909,428.485,450.879,SJF,SJF,SJF
33,0.938,23.424,146.79,1,40,3.818,2.512,536.848,5.0,priority_correlated,334.091,357.515,261.152,284.576,246.848,270.273,487.515,510.939,264.0,287.424,SJF,SJF,SJF
24,0.304,8.625,262.568,1,59,2.375,1.318,507.042,3.136,interactive_short,143.958,152.583,26.75,35.375,26.75,35.375,47.625,56.25,31.583,40.208,SJF,SJF,SJF
36,0.229,6.222,160.728,1,53,2.222,0.895,602.25,3.672,interactive_short,166.361,172.583,72.222,78.444,34.194,40.417,59.722,65.944,96.528,102.75,RR,RR,RR
10,0.222,20.8,1.36,18,22,2.6,1.04,574.1,5.0,near_simultaneous_uniform,91.2,112.0,89.7,110.5,89.7,110.5,173.7,194.5,94.0,114.8,SJF,SJF,SJF
25,4,16.24,87.382,1,29,3.36,1.51,469.68,3.248,high_arrival_spread,127.04,143.28,87.4,103.64,85.6,101.84,181.48,197.72,132.08,148.32,SJF,SJF,SJF
27,1,25.556,83.58,11,40,2.704,1.912,546.481,5.0,uniform_heavy,291.593,317.148,248.0,273.556,248.0,273.556,487.741,513.296,296.333,321.889,SJF,SJF,SJF
17,0.875,16.824,155.792,2,39,3,3.176,576.588,5.0,priority_correlated,112.588,129.412,70.0,86.824,69.941,86.765,132.941,149.765,70.824,87.647,SJF,SJF,Priority
44,4.023,15.273,84.562,1,30,2.545,1.793,537.773,3.31,high_arrival_spread,244.591,259.864,145.841,161.114,144.977,160.25,311.909,327.182,261.614,276.886,SJF,SJF,SJF
13,0.333,37.154,78.592,21,49,2.538,1.941,567.385,5.0,batch_long,217.231,254.385,189.231,226.385,189.231,226.385,373.0,410.154,205.846,243.0,SJF,SJF,SJF
12,0.182,14.917,2.243,13,17,2.417,1.41,640.333,5.0,near_simultaneous_uniform,81.5,96.417,75.833,90.75,75.833,90.75,150.833,165.75,81.0,95.917,SJF,SJF,SJF
7,3.5,14.429,70.531,3,29,2.286,1.918,379.571,2.02,high_arrival_spread,29.857,44.286,25.571,40.0,20.143,34.571,37.429,51.857,41.571,56.0,SJF,SJF,SJF
6,0,9.333,0.889,8,11,3.333,2.222,508.667,5.0,near_simultaneous_uniform,23.167,32.5,21.833,31.167,21.833,31.167,39.833,49.167,23.0,32.333,SJF,SJF,SJF
23,1.955,5.739,6.802,1,10,3.13,1.853,508.696,2.491,uniform_light,49.261,55.0,30.87,36.609,30.304,36.043,64.565,70.304,45.957,51.696,SJF,SJF,SJF
31,1.033,21.742,111.353,3,39,3.29,1.883,496.516,5.0,priority_anticorrelated,291.613,313.355,218.226,239.968,218.065,239.806,432.839,454.581,387.774,409.516,SJF,SJF,SJF
17,0.125,10.941,1.114,9,13,3.294,1.266,608.588,5.0,near_simultaneous_uniform,87.647,98.588,81.824,92.765,81.824,92.765,151.882,162.824,85.647,96.588,SJF,SJF,SJF
8,2.143,3.625,4.734,1,7,3,2.25,525.375,1.318,uniform_light,5.25,8.875,3.75,7.375,2.75,6.375,6.875,10.5,3.75,7.375,SJF,SJF,SJF
36,0.229,5.639,145.842,1,51,2.167,1.028,537.556,3.441,interactive_short,151.222,156.861,62.111,67.75,26.389,32.028,50.167,55.806,71.444,77.083,RR,RR,RR
22,1.952,5.182,8.421,1,10,3.227,1.63,633.864,2.235,uniform_light,27.818,33.0,17.636,22.818,17.5,22.682,36.318,41.5,23.0,28.182,SJF,SJF,SJF
48,2.021,4.667,6.389,1,10,3.042,1.832,592.021,2.133,uniform_light,63.021,67.688,38.167,42.833,37.958,42.625,76.417,81.083,58.979,63.646,SJF,SJF,SJF
32,2.032,22.719,174.952,1,50,4.375,4.859,521.25,5.0,bursty_mixed,338.375,361.094,210.625,233.344,202.562,225.281,419.781,442.5,327.812,350.531,SJF,SJF,SJF
47,0.152,5.17,116.141,1,51,2.064,0.826,493.894,4.19,interactive_short,175.426,180.596,43.745,48.915,43.745,48.915,69.553,74.723,68.553,73.723,SJF,SJF,SJF
11,0.2,17.455,1.157,16,19,2.455,1.339,606.727,5.0,near_simultaneous_uniform,86.727,104.182,83.091,100.545,83.091,100.545,161.0,178.455,84.0,101.455,SJF,SJF,SJF
38,2.027,5.158,7.87,1,10,2.921,1.599,507.289,2.306,uniform_light,63.0,68.158,37.632,42.789,37.526,42.684,78.605,83.763,55.132,60.289,SJF,SJF,SJF
19,1,23,97.053,2,37,3.842,1.501,552.895,5.0,priority_correlated,212.579,235.579,147.421,170.421,147.263,170.263,293.895,316.895,149.421,172.421,SJF,SJF,SJF
23,1.045,19.174,152.318,1,40,3.348,2.662,452.304,5.0,priority_correlated,182.87,202.043,119.348,138.522,119.043,138.217,241.696,260.87,121.087,140.261,SJF,SJF,SJF
7,1.167,25.857,140.408,1,38,4.143,2.694,532.857,4.022,priority_correlated,64.714,90.571,58.429,84.286,53.0,78.857,102.571,128.429,58.429,84.286,SJF,SJF,SJF
8,0.571,35.75,69.438,23,47,3,1.5,472.625,5.0,batch_long,114.25,150.0,108.0,143.75,104.875,140.625,204.625,240.375,117.5,153.25,SJF,SJF,SJF
